generator,mode,rho,n,feature_idx,label,feat_type,is_true_pair,S_dir,lynn_metric
interaction,chi2,0.5,90,273,x_8*x_30*,PRODUCT,True,0.29630711674690247,0.5128422088499266
interaction,chi2,0.5,91,8,x_8,LINEAR,False,0.2935141623020172,0.5174340982823876
interaction,chi2,0.5,92,259,x_8*x_16*,PRODUCT,True,0.29030150175094604,0.5227160254765685
interaction,chi2,0.5,93,241,x_7*x_21*,PRODUCT,True,0.2875630855560303,0.5272182487083658
interaction,chi2,0.5,94,229,x_7*x_9*,PRODUCT,True,0.2834206521511078,0.53402881313113
interaction,chi2,0.5,95,16,x_16,LINEAR,False,0.28104260563850403,0.5379385534676124
interaction,chi2,0.5,96,94,x_2*x_4*,PRODUCT,True,0.2786766290664673,0.5418284496449316
interaction,chi2,0.5,97,168,x_4*x_23*,PRODUCT,True,0.2755548059940338,0.5469610311671874
interaction,chi2,0.5,98,497,x_23*x_29*,PRODUCT,True,0.27316710352897644,0.5508866468310005
interaction,chi2,0.5,99,489,x_22*x_29*,PRODUCT,True,0.2701992392539978,0.5557661050785956
interaction,chi2,0.5,100,510,x_25*x_29*,PRODUCT,True,0.2675645053386688,0.560097864533284
interaction,chi2,0.5,101,154,x_4*x_9*,PRODUCT,True,0.2649633288383484,0.564374452325706
interaction,chi2,0.5,102,235,x_7*x_15*,PRODUCT,True,0.2623993456363678,0.5685898907091509
interaction,chi2,0.5,103,230,x_7*x_10*,PRODUCT,True,0.25909408926963806,0.5740240544527647
interaction,chi2,0.5,104,128,x_3*x_10*,PRODUCT,True,0.25658753514289856,0.5781450738369314
interaction,chi2,0.5,105,122,x_3*x_4*,PRODUCT,True,0.25123220682144165,0.5869497557649487
interaction,chi2,0.5,106,34,x_0*x_3*,PRODUCT,True,0.248365581035614,0.5916627680651916
interaction,chi2,0.5,107,124,x_3*x_6*,PRODUCT,True,0.24384139478206635,0.5991009713936402
interaction,chi2,0.5,108,35,x_0*x_4*,PRODUCT,True,0.24053163826465607,0.6045425338237568
interaction,chi2,0.5,109,151,x_4*x_6*,PRODUCT,True,0.23695892095565796,0.610416429435052
interaction,chi2,0.5,110,22,x_22,LINEAR,False,0.23371310532093048,0.6157528668195271
interaction,chi2,0.5,111,167,x_4*x_22*,PRODUCT,True,0.2296772599220276,0.6223881901676063
interaction,chi2,0.5,112,30,x_30,LINEAR,False,0.2264525294303894,0.6276899615209505
interaction,chi2,0.5,113,448,x_18*x_30*,PRODUCT,True,0.22276902198791504,0.633746006914195
interaction,chi2,0.5,114,20,x_20,LINEAR,False,0.21937015652656555,0.639334073136653
interaction,chi2,0.5,115,51,x_0*x_20*,PRODUCT,True,0.21489030122756958,0.6466993920533599
interaction,chi2,0.5,116,135,x_3*x_17*,PRODUCT,True,0.21104538440704346,0.6530208102022301
interaction,chi2,0.5,117,131,x_3*x_13*,PRODUCT,True,0.20656339824199677,0.660389632470493
interaction,chi2,0.5,118,103,x_2*x_13*,PRODUCT,True,0.20215468108654022,0.667637993342946
interaction,chi2,0.5,119,263,x_8*x_20*,PRODUCT,True,0.1983264535665512,0.6739319726544547
interaction,chi2,0.5,120,233,x_7*x_13*,PRODUCT,True,0.19485241174697876,0.6796436361398495
linear,binary,0.5,1,3,x_3,LINEAR,False,0.5745956301689148,0.05769662552870751
linear,binary,0.5,2,22,x_22,LINEAR,False,0.5524086356163025,0.09408200463463062
linear,binary,0.5,3,15,x_15,LINEAR,False,0.5365843176841736,0.12003296458496675
linear,binary,0.5,4,26,x_26,LINEAR,False,0.5243985652923584,0.14001688892477332
linear,binary,0.5,5,7,x_7,LINEAR,False,0.5146072506904602,0.15607407471848778
linear,binary,0.5,6,18,x_18,LINEAR,False,0.5064849853515625,0.1693941169104978
linear,binary,0.5,7,8,x_8,LINEAR,False,0.4996994137763977,0.18052205916636666
linear,binary,0.5,8,16,x_16,LINEAR,False,0.493983656167984,0.18989556881259365
linear,binary,0.5,9,19,x_19,LINEAR,False,0.4872046709060669,0.20101270989826078
linear,binary,0.5,10,2,x_2,LINEAR,False,0.48100748658180237,0.21117573132475229
linear,binary,0.5,11,20,x_20,LINEAR,False,0.47453540563583374,0.22178956720346366
linear,binary,0.5,12,12,x_12,LINEAR,False,0.46793511509895325,0.23261365934555855
linear,binary,0.5,13,17,x_17,LINEAR,False,0.4613345265388489,0.2434382402283866
linear,binary,0.5,14,29,x_29,LINEAR,False,0.45456382632255554,0.25454179432167334
linear,binary,0.5,15,23,x_23,LINEAR,False,0.4477401375770569,0.26573224651730687
linear,binary,0.5,16,21,x_21,LINEAR,False,0.4404367208480835,0.27770942467102616
linear,binary,0.5,17,13,x_13,LINEAR,False,0.4333331882953644,0.2893588044150492
linear,binary,0.5,18,4,x_4,LINEAR,False,0.4256879687309265,0.3018965193155714
linear,binary,0.5,19,27,x_27,LINEAR,False,0.4182548224925995,0.3140864463104131
linear,binary,0.5,20,24,x_24,LINEAR,False,0.41014406085014343,0.3273876231101251
linear,binary,0.5,21,31,x_31,LINEAR,False,0.4020841717720032,0.34060537186669537
linear,binary,0.5,22,6,x_6,LINEAR,False,0.3934001922607422,0.3548465925924695
linear,binary,0.5,23,25,x_25,LINEAR,False,0.38517695665359497,0.3683322201448569
linear,binary,0.5,24,0,x_0,LINEAR,False,0.3759666383266449,0.38343660587937506
linear,binary,0.5,25,28,x_28,LINEAR,False,0.36653226613998413,0.3989084268970447
linear,binary,0.5,26,10,x_10,LINEAR,False,0.3567905128002167,0.41488433510684314
linear,binary,0.5,27,30,x_30,LINEAR,False,0.3459836542606354,0.4326069538227003
linear,binary,0.5,28,11,x_11,LINEAR,False,0.33571285009384155,0.44945047458191406
linear,binary,0.5,29,5,x_5,LINEAR,False,0.32536694407463074,0.46641715800587136
linear,binary,0.5,30,9,x_9,LINEAR,False,0.31524357199668884,0.483018898724416
linear,binary,0.5,31,1,x_1,LINEAR,False,0.30535417795181274,0.4992369290933967
linear,binary,0.5,32,14,x_14,LINEAR,False,0.29525652527809143,0.5157964914866741
linear,binary,0.5,33,32,x_0*x_1,PRODUCT,False,0.2952003479003906,0.5158886191148652
linear,binary,0.5,34,109,x_2*x_19,PRODUCT,False,0.2951463460922241,0.5159771789357045
linear,binary,0.5,35,203,x_6*x_7,PRODUCT,False,0.29509836435317993,0.5160558661937351
linear,binary,0.5,36,421,x_16*x_30,PRODUCT,False,0.29505494236946106,0.5161270757185491
linear,binary,0.5,37,134,x_3*x_16,PRODUCT,False,0.2950117290019989,0.5161979431248499
linear,binary,0.5,38,87,x_1*x_26,PRODUCT,False,0.294967919588089,0.5162697880126169
linear,binary,0.5,39,124,x_3*x_6*,PRODUCT,True,0.29492855072021484,0.5163343506634607
linear,binary,0.5,40,490,x_22*x_30,PRODUCT,False,0.29489222168922424,0.5163939281588267
linear,binary,0.5,41,476,x_21*x_25,PRODUCT,False,0.2948596775531769,0.5164472986468822
linear,binary,0.5,42,41,x_0*x_10,PRODUCT,False,0.2948254942893982,0.5165033572089698
linear,binary,0.5,43,350,x_12*x_25*,PRODUCT,True,0.294792503118515,0.516557460808125
linear,binary,0.5,44,245,x_7*x_25,PRODUCT,False,0.2947619557380676,0.5166075567332686
linear,binary,0.5,45,239,x_7*x_19,PRODUCT,False,0.2947320342063904,0.5166566263028728
linear,binary,0.5,46,140,x_3*x_22,PRODUCT,False,0.2947041392326355,0.5167023724354919
linear,binary,0.5,47,392,x_15*x_16,PRODUCT,False,0.2946765422821045,0.5167476298273778
linear,binary,0.5,48,414,x_16*x_23,PRODUCT,False,0.2946443557739258,0.5168004138265535
linear,binary,0.5,49,222,x_6*x_26,PRODUCT,False,0.29461729526519775,0.5168447914851199
linear,binary,0.5,50,180,x_5*x_9*,PRODUCT,True,0.29458945989608765,0.5168904398695923
linear,binary,0.5,51,271,x_8*x_28*,PRODUCT,True,0.2945637106895447,0.5169326670689329
linear,binary,0.5,52,232,x_7*x_12,PRODUCT,False,0.2945384383201599,0.5169741122831005
linear,binary,0.5,53,416,x_16*x_25*,PRODUCT,True,0.2945144772529602,0.5170134070380425
linear,binary,0.5,54,126,x_3*x_8,PRODUCT,False,0.2944903075695038,0.5170530439114976
linear,binary,0.5,55,444,x_18*x_26*,PRODUCT,True,0.2944663166999817,0.5170923875405129
linear,binary,0.5,56,467,x_20*x_26,PRODUCT,False,0.29444369673728943,0.5171294829621559
linear,binary,0.5,57,194,x_5*x_23,PRODUCT,False,0.2944209575653076,0.5171667738800921
linear,binary,0.5,58,217,x_6*x_21*,PRODUCT,True,0.29439958930015564,0.5172018165906561
linear,binary,0.5,59,219,x_6*x_23,PRODUCT,False,0.29437455534935,0.5172428708122373
linear,binary,0.5,60,226,x_6*x_30,PRODUCT,False,0.2943543791770935,0.5172759585598687
linear,binary,0.5,61,424,x_17*x_19,PRODUCT,False,0.29433465003967285,0.5173083131964006
linear,binary,0.5,62,100,x_2*x_10,PRODUCT,False,0.2943144142627716,0.5173414986921787
linear,binary,0.5,63,483,x_22*x_23,PRODUCT,False,0.29429614543914795,0.5173714584991183
linear,binary,0.5,64,252,x_8*x_9,PRODUCT,False,0.2942785620689392,0.5174002942023717
linear,binary,0.5,65,266,x_8*x_23,PRODUCT,False,0.29425638914108276,0.517436656512915
linear,binary,0.5,66,91,x_1*x_30*,PRODUCT,True,0.29423853754997253,0.5174659320828282
linear,binary,0.5,67,362,x_13*x_19,PRODUCT,False,0.29422152042388916,0.5174938391786887
linear,binary,0.5,68,147,x_3*x_29,PRODUCT,False,0.2942039668560028,0.5175226260078689
linear,binary,0.5,69,145,x_3*x_27,PRODUCT,False,0.29418444633483887,0.5175546385258876
linear,binary,0.5,70,410,x_16*x_19,PRODUCT,False,0.2941667437553406,0.5175836697254342
linear,binary,0.5,71,331,x_11*x_25*,PRODUCT,True,0.2941489517688751,0.5176128475472008
linear,binary,0.5,72,95,x_2*x_5,PRODUCT,False,0.29413190484046936,0.5176408035171347
linear,binary,0.5,73,61,x_0*x_30,PRODUCT,False,0.2941150367259979,0.5176684662426287
linear,binary,0.5,74,66,x_1*x_5,PRODUCT,False,0.2940981686115265,0.5176961289681227
linear,binary,0.5,75,469,x_20*x_28,PRODUCT,False,0.2940819561481476,0.5177227164640038
linear,binary,0.5,76,464,x_20*x_23,PRODUCT,False,0.29406484961509705,0.5177507701820843
linear,binary,0.5,77,148,x_3*x_30,PRODUCT,False,0.29404765367507935,0.5177789705223846
linear,binary,0.5,78,151,x_4*x_6*,PRODUCT,True,0.29403114318847656,0.5178060467589989
linear,binary,0.5,79,223,x_6*x_27,PRODUCT,False,0.29401129484176636,0.517838596891824
linear,binary,0.5,80,513,x_26*x_27,PRODUCT,False,0.29399415850639343,0.5178666994839778
linear,binary,0.5,81,225,x_6*x_29,PRODUCT,False,0.29397767782211304,0.5178937268465187
linear,binary,0.5,82,131,x_3*x_13*,PRODUCT,True,0.2939615547657013,0.5179201677201799
linear,binary,0.5,83,142,x_3*x_24,PRODUCT,False,0.2939455509185791,0.5179464130975479
linear,binary,0.5,84,220,x_6*x_24,PRODUCT,False,0.2939307689666748,0.51797065463791
linear,binary,0.5,85,121,x_2*x_31*,PRODUCT,True,0.29391539096832275,0.5179958736597385
linear,binary,0.5,86,397,x_15*x_21,PRODUCT,False,0.29390043020248413,0.5180204084445406
linear,binary,0.5,87,517,x_26*x_31,PRODUCT,False,0.29388636350631714,0.5180434770071434
linear,binary,0.5,88,253,x_8*x_10,PRODUCT,False,0.2938726544380188,0.5180659590808664
linear,binary,0.5,89,409,x_16*x_18,PRODUCT,False,0.2938600182533264,0.5180866816879501
linear,binary,0.5,90,461,x_19*x_31,PRODUCT,False,0.2938472330570221,0.5181076486654006
linear,binary,0.5,91,426,x_17*x_21,PRODUCT,False,0.2938346564769745,0.5181282735243378
linear,binary,0.5,92,327,x_11*x_21,PRODUCT,False,0.2938190698623657,0.5181538346646793
linear,binary,0.5,93,482,x_21*x_31*,PRODUCT,True,0.2938051223754883,0.5181767077309889
linear,binary,0.5,94,381,x_14*x_21,PRODUCT,False,0.2937912344932556,0.5181994830491518
linear,binary,0.5,95,58,x_0*x_27,PRODUCT,False,0.29377809166908264,0.5182210365154819
linear,binary,0.5,96,440,x_18*x_22,PRODUCT,False,0.2937634587287903,0.5182450336854776
linear,binary,0.5,97,154,x_4*x_9*,PRODUCT,True,0.2937498092651367,0.5182674180110539
linear,binary,0.5,98,43,x_0*x_12,PRODUCT,False,0.29373636841773987,0.5182894602181172
linear,binary,0.5,99,152,x_4*x_7,PRODUCT,False,0.2937236428260803,0.518310329447421
linear,binary,0.5,100,228,x_7*x_8,PRODUCT,False,0.2937113642692566,0.518330465565625
linear,binary,0.5,101,89,x_1*x_28,PRODUCT,False,0.2936987280845642,0.5183511881727089
linear,binary,0.5,102,370,x_13*x_27,PRODUCT,False,0.29368677735328674,0.5183707866761065
linear,binary,0.5,103,508,x_25*x_27*,PRODUCT,True,0.29367387294769287,0.5183919491498502
linear,binary,0.5,104,289,x_9*x_24,PRODUCT,False,0.2936611473560333,0.5184128183791539
linear,binary,0.5,105,49,x_0*x_18*,PRODUCT,True,0.29364925622940063,0.518432319134405
linear,binary,0.5,106,484,x_22*x_24,PRODUCT,False,0.293637752532959,0.518451184526703
linear,binary,0.5,107,454,x_19*x_24,PRODUCT,False,0.29362449049949646,0.5184729334893263
linear,binary,0.5,108,505,x_24*x_30,PRODUCT,False,0.29361242055892944,0.5184927274890173
linear,binary,0.5,109,116,x_2*x_26,PRODUCT,False,0.2936006486415863,0.5185120327479751
linear,binary,0.5,110,429,x_17*x_24*,PRODUCT,True,0.2935888171195984,0.5185314357550795
linear,binary,0.5,111,496,x_23*x_28,PRODUCT,False,0.2935777008533478,0.5185496657844245
linear,binary,0.5,112,333,x_11*x_27,PRODUCT,False,0.29356688261032104,0.5185674070730364
linear,binary,0.5,113,324,x_11*x_18,PRODUCT,False,0.2935539782047272,0.51858856954678
linear,binary,0.5,114,356,x_12*x_31*,PRODUCT,True,0.29354339838027954,0.5186059198428054
linear,binary,0.5,115,235,x_7*x_15*,PRODUCT,True,0.293533056974411,0.5186228791462443
linear,binary,0.5,116,33,x_0*x_2,PRODUCT,False,0.293522447347641,0.518640278316343
linear,binary,0.5,117,311,x_10*x_25,PRODUCT,False,0.2935124635696411,0.5186566511309021
linear,binary,0.5,118,309,x_10*x_23,PRODUCT,False,0.29350194334983826,0.5186739036787809
linear,binary,0.5,119,453,x_19*x_23,PRODUCT,False,0.29349109530448914,0.518691693841466
linear,binary,0.5,120,312,x_10*x_26,PRODUCT,False,0.2934808135032654,0.5187085553967583
linear,gaussian,0.5,1,25,x_25,LINEAR,False,0.434315025806427,0.287382948840811
linear,gaussian,0.5,2,6,x_6,LINEAR,False,0.3570205271244049,0.41420650881167886
linear,gaussian,0.5,3,15,x_15,LINEAR,False,0.31123125553131104,0.4893368030878455
linear,gaussian,0.5,4,189,x_5*x_18,PRODUCT,False,0.2797967493534088,0.5409140310585995
linear,gaussian,0.5,5,4,x_4,LINEAR,False,0.2553149461746216,0.5810833766987449
linear,gaussian,0.5,6,3,x_3,LINEAR,False,0.23743708431720734,0.610417082513335
linear,gaussian,0.5,7,332,x_11*x_26*,PRODUCT,True,0.22249893844127655,0.6349273500181856
linear,gaussian,0.5,8,2,x_2,LINEAR,False,0.21055904030799866,0.6545181412487654
linear,gaussian,0.5,9,376,x_14*x_16,PRODUCT,False,0.20070667564868927,0.670683741408294
linear,gaussian,0.5,10,12,x_12,LINEAR,False,0.19203853607177734,0.6849062842569229
linear,gaussian,0.5,11,7,x_7,LINEAR,False,0.18508891761302948,0.6963091055237184
linear,gaussian,0.5,12,272,x_8*x_29,PRODUCT,False,0.17872017621994019,0.7067588331211272
linear,gaussian,0.5,13,58,x_0*x_27,PRODUCT,False,0.1731507033109665,0.7158971339513471
linear,gaussian,0.5,14,82,x_1*x_21,PRODUCT,False,0.16655968129634857,0.7267115759878878
linear,gaussian,0.5,15,464,x_20*x_23,PRODUCT,False,0.16090762615203857,0.735985376410631
linear,gaussian,0.5,16,488,x_22*x_28,PRODUCT,False,0.15422846376895905,0.746944437734392
linear,gaussian,0.5,17,9,x_9,LINEAR,False,0.14821365475654602,0.756813438821225
linear,gaussian,0.5,18,374,x_13*x_31,PRODUCT,False,0.14171357452869415,0.7674786650488215
linear,gaussian,0.5,19,505,x_24*x_30,PRODUCT,False,0.1352130025625229,0.778144698112678
linear,gaussian,0.5,20,424,x_17*x_19,PRODUCT,False,0.12823016941547394,0.7896020175014031
linear,gaussian,0.5,21,10,x_10,LINEAR,False,0.12366487830877304,0.7970926731150324
linear,gaussian,0.5,22,21,x_21,LINEAR,False,0.1210494190454483,0.8013840762600117
linear,gaussian,0.5,23,1,x_1,LINEAR,False,0.11756019294261932,0.8071091418655795
linear,gaussian,0.5,24,19,x_19,LINEAR,False,0.11520376056432724,0.8109755378981749
linear,gaussian,0.5,25,17,x_17,LINEAR,False,0.11150020360946655,0.8170522740900036
linear,gaussian,0.5,26,11,x_11,LINEAR,False,0.1092037484049797,0.820820260548455
linear,gaussian,0.5,27,26,x_26,LINEAR,False,0.10508985817432404,0.8275702649249305
linear,gaussian,0.5,28,20,x_20,LINEAR,False,0.10297016054391861,0.8310482304222648
linear,gaussian,0.5,29,23,x_23,LINEAR,False,0.09873055666685104,0.8380045037111045
linear,gaussian,0.5,30,29,x_29,LINEAR,False,0.09639536589384079,0.8418360468622236
linear,gaussian,0.5,31,8,x_8,LINEAR,False,0.09163869172334671,0.8496407207033109
linear,gaussian,0.5,32,0,x_0,LINEAR,False,0.08936434984207153,0.8533724239796431
linear,gaussian,0.5,33,27,x_27,LINEAR,False,0.08454486727714539,0.8612801528157656
linear,gaussian,0.5,34,5,x_5,LINEAR,False,0.08185940235853195,0.8656864201046774
linear,gaussian,0.5,35,18,x_18,LINEAR,False,0.07639800757169724,0.874647388104769
linear,gaussian,0.5,36,28,x_28,LINEAR,False,0.07397792488336563,0.8786182205338753
linear,gaussian,0.5,37,22,x_22,LINEAR,False,0.06855013221502304,0.8875240547228626
linear,gaussian,0.5,38,31,x_31,LINEAR,False,0.06562774628400803,0.8923190581668309
linear,gaussian,0.5,39,13,x_13,LINEAR,False,0.05889223515987396,0.90337057559112
linear,gaussian,0.5,40,24,x_24,LINEAR,False,0.05574081838130951,0.9085413691356085
linear,gaussian,0.5,41,30,x_30,LINEAR,False,0.04715069383382797,0.9226359061890992
linear,gaussian,0.5,42,14,x_14,LINEAR,False,0.043674446642398834,0.9283396762073179
linear,gaussian,0.5,43,16,x_16,LINEAR,False,0.033809781074523926,0.94452545949814
linear,gaussian,0.5,44,438,x_18*x_20,PRODUCT,False,0.033771220594644547,0.9445887289081999
linear,gaussian,0.5,45,85,x_1*x_24,PRODUCT,False,0.0337364636361599,0.9446457575620362
linear,gaussian,0.5,46,50,x_0*x_19,PRODUCT,False,0.03370311111211777,0.9447004818426145
linear,gaussian,0.5,47,103,x_2*x_13*,PRODUCT,True,0.033671796321868896,0.9447518626426303
linear,gaussian,0.5,48,174,x_4*x_29,PRODUCT,False,0.03364280238747597,0.9447994354199944
linear,gaussian,0.5,49,73,x_1*x_12*,PRODUCT,True,0.03361523523926735,0.9448446671497253
linear,gaussian,0.5,50,455,x_19*x_25,PRODUCT,False,0.033586665987968445,0.9448915431139557
linear,gaussian,0.5,51,144,x_3*x_26,PRODUCT,False,0.0335615798830986,0.9449327039880107
linear,gaussian,0.5,52,456,x_19*x_26,PRODUCT,False,0.033535152673721313,0.9449760653245931
linear,gaussian,0.5,53,515,x_26*x_29*,PRODUCT,True,0.033506061881780624,0.945023797024251
linear,gaussian,0.5,54,115,x_2*x_25,PRODUCT,False,0.033481765538454056,0.9450636620703732
linear,gaussian,0.5,55,338,x_12*x_13,PRODUCT,False,0.03345822915434837,0.9451022801877298
linear,gaussian,0.5,56,511,x_25*x_30,PRODUCT,False,0.033437758684158325,0.9451358678032529
linear,gaussian,0.5,57,155,x_4*x_10,PRODUCT,False,0.033419132232666016,0.9451664297828006
linear,gaussian,0.5,58,462,x_20*x_21*,PRODUCT,True,0.0334005281329155,0.9451969550879731
linear,gaussian,0.5,59,327,x_11*x_21,PRODUCT,False,0.03337941691279411,0.9452315940355925
linear,gaussian,0.5,60,445,x_18*x_27,PRODUCT,False,0.03336033970117569,0.9452628956150454
linear,gaussian,0.5,61,239,x_7*x_19,PRODUCT,False,0.03334147483110428,0.9452938487879314
linear,gaussian,0.5,62,234,x_7*x_14,PRODUCT,False,0.033322885632514954,0.9453243496435202
linear,gaussian,0.5,63,175,x_4*x_30,PRODUCT,False,0.033305227756500244,0.9453533224001315
linear,gaussian,0.5,64,102,x_2*x_12,PRODUCT,False,0.03328821808099747,0.9453812315998545
linear,gaussian,0.5,65,314,x_10*x_28,PRODUCT,False,0.03327162563800812,0.9454084562112358
linear,gaussian,0.5,66,388,x_14*x_28,PRODUCT,False,0.033255089074373245,0.9454355891366784
linear,gaussian,0.5,67,248,x_7*x_28,PRODUCT,False,0.03323935344815254,0.9454614078970004
linear,gaussian,0.5,68,65,x_1*x_4,PRODUCT,False,0.03322412818670273,0.9454863892590828
linear,gaussian,0.5,69,88,x_1*x_27,PRODUCT,False,0.03320690989494324,0.9455146407529768
linear,gaussian,0.5,70,124,x_3*x_6*,PRODUCT,True,0.03319203853607178,0.9455390414374477
linear,gaussian,0.5,71,210,x_6*x_14,PRODUCT,False,0.03317705914378166,0.9455636193814001
linear,gaussian,0.5,72,94,x_2*x_4*,PRODUCT,True,0.03316198289394379,0.9455883562476461
linear,gaussian,0.5,73,160,x_4*x_15,PRODUCT,False,0.033146437257528305,0.9456138632757767
linear,gaussian,0.5,74,139,x_3*x_21,PRODUCT,False,0.033130351454019547,0.9456402566013142
linear,gaussian,0.5,75,362,x_13*x_19,PRODUCT,False,0.03311598300933838,0.9456638321123374
linear,gaussian,0.5,76,448,x_18*x_30*,PRODUCT,True,0.03310127183794975,0.9456879699637843
linear,gaussian,0.5,77,378,x_14*x_18,PRODUCT,False,0.033087074756622314,0.9457112643045956
linear,gaussian,0.5,78,167,x_4*x_22*,PRODUCT,True,0.03307474032044411,0.9457315024474522
linear,gaussian,0.5,79,254,x_8*x_11,PRODUCT,False,0.03306276351213455,0.9457511538003015
linear,gaussian,0.5,80,333,x_11*x_27,PRODUCT,False,0.033048275858163834,0.9457749249079938
linear,gaussian,0.5,81,284,x_9*x_19,PRODUCT,False,0.03303568437695503,0.9457955848061681
linear,gaussian,0.5,82,283,x_9*x_18,PRODUCT,False,0.033023085445165634,0.9458162569291343
linear,gaussian,0.5,83,127,x_3*x_9,PRODUCT,False,0.0330113060772419,0.9458355843250003
linear,gaussian,0.5,84,250,x_7*x_30,PRODUCT,False,0.03299955651164055,0.9458548628216991
linear,gaussian,0.5,85,59,x_0*x_28,PRODUCT,False,0.03298775479197502,0.9458742268919406
linear,gaussian,0.5,86,48,x_0*x_17,PRODUCT,False,0.0329756885766983,0.9458940249422917
linear,gaussian,0.5,87,431,x_17*x_26*,PRODUCT,True,0.03296292945742607,0.9459149598982819
linear,gaussian,0.5,88,386,x_14*x_26*,PRODUCT,True,0.03294941782951355,0.9459371295582459
linear,gaussian,0.5,89,300,x_10*x_14,PRODUCT,False,0.032935451716184616,0.9459600449305109
linear,gaussian,0.5,90,336,x_11*x_30,PRODUCT,False,0.03292328864336014,0.9459800019031556
linear,gaussian,0.5,91,132,x_3*x_14,PRODUCT,False,0.03291111811995506,0.9459999711005921
linear,gaussian,0.5,92,261,x_8*x_18,PRODUCT,False,0.032899413257837296,0.94601917624854
linear,gaussian,0.5,93,66,x_1*x_5,PRODUCT,False,0.0328872874379158,0.9460390720972256
linear,gaussian,0.5,94,521,x_27*x_31,PRODUCT,False,0.03287544846534729,0.9460584972914262
linear,gaussian,0.5,95,227,x_6*x_31,PRODUCT,False,0.03286236897110939,0.9460799579134647
linear,gaussian,0.5,96,469,x_20*x_28,PRODUCT,False,0.03285045176744461,0.9460995114679794
linear,gaussian,0.5,97,194,x_5*x_23,PRODUCT,False,0.03283903747797012,0.9461182398490463
linear,gaussian,0.5,98,184,x_5*x_13*,PRODUCT,True,0.0328262597322464,0.9461392053670161
linear,gaussian,0.5,99,398,x_15*x_22,PRODUCT,False,0.03281496837735176,0.946157732039018
linear,gaussian,0.5,100,49,x_0*x_18*,PRODUCT,True,0.0328039787709713,0.9461757636069512
linear,gaussian,0.5,101,41,x_0*x_10,PRODUCT,False,0.03279167786240578,0.9461959467382446
linear,gaussian,0.5,102,459,x_19*x_29*,PRODUCT,True,0.03278081864118576,0.946213764372321
linear,gaussian,0.5,103,111,x_2*x_21,PRODUCT,False,0.03277059271931648,0.9462305428990928
linear,gaussian,0.5,104,443,x_18*x_25,PRODUCT,False,0.03275997191667557,0.9462479693398309
linear,gaussian,0.5,105,291,x_9*x_26,PRODUCT,False,0.032749321311712265,0.9462654446797364
linear,gaussian,0.5,106,293,x_9*x_28,PRODUCT,False,0.03273957967758179,0.9462814285950398
linear,gaussian,0.5,107,130,x_3*x_12,PRODUCT,False,0.032729726284742355,0.9462975958822207
linear,gaussian,0.5,108,476,x_21*x_25,PRODUCT,False,0.03272046893835068,0.946312785186056
linear,gaussian,0.5,109,440,x_18*x_22,PRODUCT,False,0.03271117061376572,0.9463280417262462
linear,gaussian,0.5,110,87,x_1*x_26,PRODUCT,False,0.032701440155506134,0.946344007304362
linear,gaussian,0.5,111,409,x_16*x_18,PRODUCT,False,0.03269254416227341,0.946358603705794
linear,gaussian,0.5,112,129,x_3*x_11,PRODUCT,False,0.03268320858478546,0.9463739213699435
linear,gaussian,0.5,113,40,x_0*x_9,PRODUCT,False,0.032674096524715424,0.9463888722903382
linear,gaussian,0.5,114,195,x_5*x_24,PRODUCT,False,0.03266509994864464,0.9464036337264599
linear,gaussian,0.5,115,382,x_14*x_22*,PRODUCT,True,0.03265621140599251,0.9464182179031
linear,gaussian,0.5,116,427,x_17*x_22,PRODUCT,False,0.032646678388118744,0.9464338595242326
linear,gaussian,0.5,117,489,x_22*x_29*,PRODUCT,True,0.03263576701283455,0.9464517627318517
linear,gaussian,0.5,118,53,x_0*x_22,PRODUCT,False,0.03262651339173317,0.9464669459232911
linear,gaussian,0.5,119,375,x_14*x_15,PRODUCT,False,0.03261691704392433,0.9464826914551542
linear,gaussian,0.5,120,45,x_0*x_14,PRODUCT,False,0.03260660916566849,0.9464996044546359
linear,uniform,0.5,1,67,x_1*x_6,PRODUCT,False,0.3961237668991089,0.3504866863460037
linear,uniform,0.5,2,246,x_7*x_26,PRODUCT,False,0.3273742198944092,0.4632134394938571
linear,uniform,0.5,3,384,x_14*x_24,PRODUCT,False,0.28997230529785156,0.5245403365815576
linear,uniform,0.5,4,394,x_15*x_18*,PRODUCT,True,0.26623156666755676,0.5634673768272483
linear,uniform,0.5,5,264,x_8*x_21*,PRODUCT,True,0.24951055645942688,0.5908843602436735
linear,uniform,0.5,6,201,x_5*x_30,PRODUCT,False,0.23717238008975983,0.6111149308076229
linear,uniform,0.5,7,127,x_3*x_9,PRODUCT,False,0.22776146233081818,0.6265457554359575
linear,uniform,0.5,8,419,x_16*x_28,PRODUCT,False,0.22006656229496002,0.6391628727062764
linear,uniform,0.5,9,450,x_19*x_20,PRODUCT,False,0.21367940306663513,0.6496357231179044
linear,uniform,0.5,10,119,x_2*x_29,PRODUCT,False,0.20569345355033875,0.6627300662662777
linear,uniform,0.5,11,485,x_22*x_25,PRODUCT,False,0.19902490079402924,0.6736643099546405
linear,uniform,0.5,12,366,x_13*x_23,PRODUCT,False,0.19140870869159698,0.6861523719777812
linear,uniform,0.5,13,156,x_4*x_11,PRODUCT,False,0.18441270291805267,0.6976235314284954
linear,uniform,0.5,14,58,x_0*x_27,PRODUCT,False,0.17683546245098114,0.7100477255197687
